fecha;hora;datatime;recibidos;contestados;abandonados;tmo (segundos);hora numero;dia de semana;fin de semana;mes;temporada;feriados;Horario laboral tipico
13-01-2023;22:00:00;13-01-2023 22:00;65;65;0;288;22;4;0;1;1;0;0
13-01-2023;23:00:00;13-01-2023 23:00;31;31;0;292;23;4;0;1;1;0;0
14-01-2023;0:00:00;14-01-2023 0:00;15;14;1;277;0;5;1;1;1;0;0
14-01-2023;1:00:00;14-01-2023 1:00;8;8;0;175;1;5;1;1;1;0;0
14-01-2023;2:00:00;14-01-2023 2:00;2;2;0;269;2;5;1;1;1;0;0
14-01-2023;4:00:00;14-01-2023 4:00;1;1;0;341;4;5;1;1;1;0;0
14-01-2023;5:00:00;14-01-2023 5:00;1;1;0;390;5;5;1;1;1;0;0
14-01-2023;6:00:00;14-01-2023 6:00;2;2;0;233;6;5;1;1;1;0;0
14-01-2023;7:00:00;14-01-2023 7:00;9;9;0;366;7;5;1;1;1;0;0
14-01-2023;8:00:00;14-01-2023 8:00;39;39;0;327;8;5;1;1;1;0;1
14-01-2023;9:00:00;14-01-2023 9:00;54;54;0;357;9;5;1;1;1;0;1
14-01-2023;10:00:00;14-01-2023 10:00;88;87;1;293;10;5;1;1;1;0;1
14-01-2023;11:00:00;14-01-2023 11:00;107;107;0;292;11;5;1;1;1;0;1
14-01-2023;12:00:00;14-01-2023 12:00;125;122;3;307;12;5;1;1;1;0;1
14-01-2023;13:00:00;14-01-2023 13:00;93;93;0;281;13;5;1;1;1;0;1
14-01-2023;14:00:00;14-01-2023 14:00;66;66;0;313;14;5;1;1;1;0;1
14-01-2023;15:00:00;14-01-2023 15:00;62;62;0;293;15;5;1;1;1;0;1
14-01-2023;16:00:00;14-01-2023 16:00;43;43;0;283;16;5;1;1;1;0;1
14-01-2023;17:00:00;14-01-2023 17:00;84;83;1;293;17;5;1;1;1;0;1
14-01-2023;18:00:00;14-01-2023 18:00;69;67;2;302;18;5;1;1;1;0;0
14-01-2023;19:00:00;14-01-2023 19:00;36;36;0;384;19;5;1;1;1;0;0
14-01-2023;20:00:00;14-01-2023 20:00;63;63;0;302;20;5;1;1;1;0;0
14-01-2023;21:00:00;14-01-2023 21:00;96;96;0;253;21;5;1;1;1;0;0
14-01-2023;22:00:00;14-01-2023 22:00;96;96;0;255;22;5;1;1;1;0;0
14-01-2023;23:00:00;14-01-2023 23:00;42;41;1;304;23;5;1;1;1;0;0
15-01-2023;0:00:00;15-01-2023 0:00;12;12;0;203;0;6;1;1;1;0;0
15-01-2023;1:00:00;15-01-2023 1:00;8;8;0;243;1;6;1;1;1;0;0
15-01-2023;2:00:00;15-01-2023 2:00;4;4;0;240;2;6;1;1;1;0;0
15-01-2023;3:00:00;15-01-2023 3:00;2;2;0;256;3;6;1;1;1;0;0
15-01-2023;4:00:00;15-01-2023 4:00;2;2;0;300;4;6;1;1;1;0;0
15-01-2023;5:00:00;15-01-2023 5:00;3;3;0;259;5;6;1;1;1;0;0
15-01-2023;6:00:00;15-01-2023 6:00;7;7;0;204;6;6;1;1;1;0;0
15-01-2023;7:00:00;15-01-2023 7:00;12;12;0;252;7;6;1;1;1;0;0
15-01-2023;8:00:00;15-01-2023 8:00;39;39;0;266;8;6;1;1;1;0;1
15-01-2023;9:00:00;15-01-2023 9:00;74;74;0;243;9;6;1;1;1;0;1
15-01-2023;10:00:00;15-01-2023 10:00;97;95;2;237;10;6;1;1;1;0;1
15-01-2023;11:00:00;15-01-2023 11:00;80;79;1;272;11;6;1;1;1;0;1
15-01-2023;12:00:00;15-01-2023 12:00;84;79;5;251;12;6;1;1;1;0;1
15-01-2023;13:00:00;15-01-2023 13:00;53;52;1;252;13;6;1;1;1;0;1
15-01-2023;14:00:00;15-01-2023 14:00;39;39;0;280;14;6;1;1;1;0;1
15-01-2023;15:00:00;15-01-2023 15:00;61;61;0;251;15;6;1;1;1;0;1
15-01-2023;16:00:00;15-01-2023 16:00;48;48;0;297;16;6;1;1;1;0;1
15-01-2023;17:00:00;15-01-2023 17:00;52;52;0;309;17;6;1;1;1;0;1
15-01-2023;18:00:00;15-01-2023 18:00;70;68;2;259;18;6;1;1;1;0;0
15-01-2023;19:00:00;15-01-2023 19:00;48;47;1;319;19;6;1;1;1;0;0
15-01-2023;20:00:00;15-01-2023 20:00;48;48;0;233;20;6;1;1;1;0;0
15-01-2023;21:00:00;15-01-2023 21:00;47;46;1;305;21;6;1;1;1;0;0
15-01-2023;22:00:00;15-01-2023 22:00;37;37;0;326;22;6;1;1;1;0;0
15-01-2023;23:00:00;15-01-2023 23:00;27;27;0;239;23;6;1;1;1;0;0
16-01-2023;0:00:00;16-01-2023 0:00;10;10;0;354;0;0;0;1;1;0;0
16-01-2023;1:00:00;16-01-2023 1:00;2;2;0;309;1;0;0;1;1;0;0
16-01-2023;2:00:00;16-01-2023 2:00;2;2;0;750;2;0;0;1;1;0;0
16-01-2023;3:00:00;16-01-2023 3:00;1;1;0;175;3;0;0;1;1;0;0
16-01-2023;4:00:00;16-01-2023 4:00;1;1;0;379;4;0;0;1;1;0;0
16-01-2023;5:00:00;16-01-2023 5:00;1;1;0;543;5;0;0;1;1;0;0
16-01-2023;6:00:00;16-01-2023 6:00;4;4;0;164;6;0;0;1;1;0;0
16-01-2023;7:00:00;16-01-2023 7:00;38;38;0;279;7;0;0;1;1;0;0
16-01-2023;8:00:00;16-01-2023 8:00;78;78;0;303;8;0;0;1;1;0;1
16-01-2023;9:00:00;16-01-2023 9:00;118;118;0;348;9;0;0;1;1;0;1
16-01-2023;10:00:00;16-01-2023 10:00;185;185;0;348;10;0;0;1;1;0;1
16-01-2023;11:00:00;16-01-2023 11:00;181;181;0;335;11;0;0;1;1;0;1
16-01-2023;12:00:00;16-01-2023 12:00;192;192;0;327;12;0;0;1;1;0;1
16-01-2023;13:00:00;16-01-2023 13:00;137;136;1;317;13;0;0;1;1;0;1
16-01-2023;14:00:00;16-01-2023 14:00;234;232;2;270;14;0;0;1;1;0;1
16-01-2023;15:00:00;16-01-2023 15:00;252;239;13;255;15;0;0;1;1;0;1
16-01-2023;16:00:00;16-01-2023 16:00;189;189;0;336;16;0;0;1;1;0;1
16-01-2023;17:00:00;16-01-2023 17:00;194;193;1;304;17;0;0;1;1;0;1
16-01-2023;18:00:00;16-01-2023 18:00;131;130;1;278;18;0;0;1;1;0;0
16-01-2023;19:00:00;16-01-2023 19:00;127;125;2;264;19;0;0;1;1;0;0
16-01-2023;20:00:00;16-01-2023 20:00;122;119;3;255;20;0;0;1;1;0;0
16-01-2023;21:00:00;16-01-2023 21:00;93;93;0;265;21;0;0;1;1;0;0
16-01-2023;22:00:00;16-01-2023 22:00;81;79;2;248;22;0;0;1;1;0;0
16-01-2023;23:00:00;16-01-2023 23:00;34;34;0;243;23;0;0;1;1;0;0
17-01-2023;0:00:00;17-01-2023 0:00;11;10;1;520;0;1;0;1;1;0;0
17-01-2023;1:00:00;17-01-2023 1:00;6;6;0;334;1;1;0;1;1;0;0
17-01-2023;2:00:00;17-01-2023 2:00;1;1;0;402;2;1;0;1;1;0;0
17-01-2023;3:00:00;17-01-2023 3:00;2;2;0;214;3;1;0;1;1;0;0
17-01-2023;4:00:00;17-01-2023 4:00;1;1;0;355;4;1;0;1;1;0;0
17-01-2023;5:00:00;17-01-2023 5:00;1;1;0;368;5;1;0;1;1;0;0
17-01-2023;6:00:00;17-01-2023 6:00;4;4;0;287;6;1;0;1;1;0;0
17-01-2023;7:00:00;17-01-2023 7:00;28;27;1;347;7;1;0;1;1;0;0
17-01-2023;8:00:00;17-01-2023 8:00;69;69;0;381;8;1;0;1;1;0;1
17-01-2023;9:00:00;17-01-2023 9:00;139;138;1;320;9;1;0;1;1;0;1
17-01-2023;10:00:00;17-01-2023 10:00;191;191;0;355;10;1;0;1;1;0;1
17-01-2023;11:00:00;17-01-2023 11:00;202;201;1;305;11;1;0;1;1;0;1
17-01-2023;12:00:00;17-01-2023 12:00;233;229;4;293;12;1;0;1;1;0;1
17-01-2023;13:00:00;17-01-2023 13:00;163;162;1;305;13;1;0;1;1;0;1
17-01-2023;14:00:00;17-01-2023 14:00;172;171;1;301;14;1;0;1;1;0;1
17-01-2023;15:00:00;17-01-2023 15:00;127;126;1;281;15;1;0;1;1;0;1
17-01-2023;16:00:00;17-01-2023 16:00;155;155;0;350;16;1;0;1;1;0;1
17-01-2023;17:00:00;17-01-2023 17:00;189;186;3;273;17;1;0;1;1;0;1
17-01-2023;18:00:00;17-01-2023 18:00;95;95;0;265;18;1;0;1;1;0;0
17-01-2023;19:00:00;17-01-2023 19:00;106;105;1;235;19;1;0;1;1;0;0
17-01-2023;20:00:00;17-01-2023 20:00;128;126;2;265;20;1;0;1;1;0;0
17-01-2023;21:00:00;17-01-2023 21:00;110;110;0;255;21;1;0;1;1;0;0
17-01-2023;22:00:00;17-01-2023 22:00;97;97;0;258;22;1;0;1;1;0;0
17-01-2023;23:00:00;17-01-2023 23:00;55;52;3;276;23;1;0;1;1;0;0
18-01-2023;0:00:00;18-01-2023 0:00;10;10;0;251;0;2;0;1;1;0;0
18-01-2023;1:00:00;18-01-2023 1:00;5;5;0;318;1;2;0;1;1;0;0
18-01-2023;2:00:00;18-01-2023 2:00;1;1;0;248;2;2;0;1;1;0;0
18-01-2023;5:00:00;18-01-2023 5:00;3;3;0;260;5;2;0;1;1;0;0
18-01-2023;6:00:00;18-01-2023 6:00;3;3;0;153;6;2;0;1;1;0;0
18-01-2023;7:00:00;18-01-2023 7:00;16;16;0;278;7;2;0;1;1;0;0
18-01-2023;8:00:00;18-01-2023 8:00;75;73;2;300;8;2;0;1;1;0;1
18-01-2023;9:00:00;18-01-2023 9:00;165;163;2;327;9;2;0;1;1;0;1
18-01-2023;10:00:00;18-01-2023 10:00;215;215;0;307;10;2;0;1;1;0;1
18-01-2023;11:00:00;18-01-2023 11:00;179;179;0;342;11;2;0;1;1;0;1
18-01-2023;12:00:00;18-01-2023 12:00;209;203;6;303;12;2;0;1;1;0;1
18-01-2023;13:00:00;18-01-2023 13:00;163;162;1;336;13;2;0;1;1;0;1
18-01-2023;14:00:00;18-01-2023 14:00;152;152;0;280;14;2;0;1;1;0;1
18-01-2023;15:00:00;18-01-2023 15:00;156;155;1;304;15;2;0;1;1;0;1
18-01-2023;16:00:00;18-01-2023 16:00;163;163;0;335;16;2;0;1;1;0;1
18-01-2023;17:00:00;18-01-2023 17:00;158;156;2;312;17;2;0;1;1;0;1
18-01-2023;18:00:00;18-01-2023 18:00;105;105;0;277;18;2;0;1;1;0;0
18-01-2023;19:00:00;18-01-2023 19:00;122;122;0;320;19;2;0;1;1;0;0
18-01-2023;20:00:00;18-01-2023 20:00;103;101;2;224;20;2;0;1;1;0;0
18-01-2023;21:00:00;18-01-2023 21:00;95;95;0;272;21;2;0;1;1;0;0
18-01-2023;22:00:00;18-01-2023 22:00;93;92;1;231;22;2;0;1;1;0;0
18-01-2023;23:00:00;18-01-2023 23:00;44;43;1;271;23;2;0;1;1;0;0
19-01-2023;0:00:00;19-01-2023 0:00;13;11;2;384;0;3;0;1;1;0;0
19-01-2023;1:00:00;19-01-2023 1:00;6;6;0;543;1;3;0;1;1;0;0
19-01-2023;2:00:00;19-01-2023 2:00;4;4;0;469;2;3;0;1;1;0;0
19-01-2023;3:00:00;19-01-2023 3:00;5;5;0;470;3;3;0;1;1;0;0
19-01-2023;4:00:00;19-01-2023 4:00;1;1;0;720;4;3;0;1;1;0;0
19-01-2023;6:00:00;19-01-2023 6:00;6;6;0;598;6;3;0;1;1;0;0
19-01-2023;7:00:00;19-01-2023 7:00;18;18;0;345;7;3;0;1;1;0;0
19-01-2023;8:00:00;19-01-2023 8:00;78;78;0;296;8;3;0;1;1;0;1
19-01-2023;9:00:00;19-01-2023 9:00;145;144;1;336;9;3;0;1;1;0;1
19-01-2023;10:00:00;19-01-2023 10:00;189;188;1;290;10;3;0;1;1;0;1
19-01-2023;11:00:00;19-01-2023 11:00;181;180;1;339;11;3;0;1;1;0;1
19-01-2023;12:00:00;19-01-2023 12:00;177;174;3;335;12;3;0;1;1;0;1
19-01-2023;13:00:00;19-01-2023 13:00;184;181;3;302;13;3;0;1;1;0;1
19-01-2023;14:00:00;19-01-2023 14:00;205;204;1;287;14;3;0;1;1;0;1
19-01-2023;15:00:00;19-01-2023 15:00;173;173;0;335;15;3;0;1;1;0;1
19-01-2023;16:00:00;19-01-2023 16:00;175;175;0;286;16;3;0;1;1;0;1
19-01-2023;17:00:00;19-01-2023 17:00;147;146;1;305;17;3;0;1;1;0;1
19-01-2023;18:00:00;19-01-2023 18:00;123;121;2;342;18;3;0;1;1;0;0
19-01-2023;19:00:00;19-01-2023 19:00;120;116;4;221;19;3;0;1;1;0;0
19-01-2023;20:00:00;19-01-2023 20:00;115;113;2;231;20;3;0;1;1;0;0
19-01-2023;21:00:00;19-01-2023 21:00;107;104;3;235;21;3;0;1;1;0;0
19-01-2023;22:00:00;19-01-2023 22:00;86;85;1;279;22;3;0;1;1;0;0
19-01-2023;23:00:00;19-01-2023 23:00;30;30;0;207;23;3;0;1;1;0;0
20-01-2023;0:00:00;20-01-2023 0:00;10;10;0;376;0;4;0;1;1;0;0
20-01-2023;1:00:00;20-01-2023 1:00;7;7;0;324;1;4;0;1;1;0;0
20-01-2023;2:00:00;20-01-2023 2:00;4;3;1;273;2;4;0;1;1;0;0
20-01-2023;6:00:00;20-01-2023 6:00;4;4;0;350;6;4;0;1;1;0;0
20-01-2023;7:00:00;20-01-2023 7:00;25;24;1;281;7;4;0;1;1;0;0
20-01-2023;8:00:00;20-01-2023 8:00;74;74;0;354;8;4;0;1;1;0;1
20-01-2023;9:00:00;20-01-2023 9:00;145;145;0;275;9;4;0;1;1;0;1
20-01-2023;10:00:00;20-01-2023 10:00;157;157;0;299;10;4;0;1;1;0;1
20-01-2023;11:00:00;20-01-2023 11:00;184;184;0;303;11;4;0;1;1;0;1
20-01-2023;12:00:00;20-01-2023 12:00;162;160;2;319;12;4;0;1;1;0;1
20-01-2023;13:00:00;20-01-2023 13:00;156;155;1;312;13;4;0;1;1;0;1
20-01-2023;14:00:00;20-01-2023 14:00;143;143;0;335;14;4;0;1;1;0;1
20-01-2023;15:00:00;20-01-2023 15:00;145;141;4;312;15;4;0;1;1;0;1
20-01-2023;16:00:00;20-01-2023 16:00;148;148;0;311;16;4;0;1;1;0;1
20-01-2023;17:00:00;20-01-2023 17:00;120;120;0;299;17;4;0;1;1;0;1
20-01-2023;18:00:00;20-01-2023 18:00;147;142;5;261;18;4;0;1;1;0;0
20-01-2023;19:00:00;20-01-2023 19:00;142;142;0;230;19;4;0;1;1;0;0
20-01-2023;20:00:00;20-01-2023 20:00;130;125;5;250;20;4;0;1;1;0;0
20-01-2023;21:00:00;20-01-2023 21:00;166;153;13;201;21;4;0;1;1;0;0
20-01-2023;22:00:00;20-01-2023 22:00;129;119;10;203;22;4;0;1;1;0;0
20-01-2023;23:00:00;20-01-2023 23:00;65;65;0;197;23;4;0;1;1;0;0
21-01-2023;0:00:00;21-01-2023 0:00;16;16;0;273;0;5;1;1;1;0;0
21-01-2023;1:00:00;21-01-2023 1:00;12;12;0;309;1;5;1;1;1;0;0
21-01-2023;2:00:00;21-01-2023 2:00;7;7;0;313;2;5;1;1;1;0;0
21-01-2023;4:00:00;21-01-2023 4:00;1;1;0;120;4;5;1;1;1;0;0
21-01-2023;5:00:00;21-01-2023 5:00;4;4;0;498;5;5;1;1;1;0;0
21-01-2023;6:00:00;21-01-2023 6:00;9;8;1;271;6;5;1;1;1;0;0
21-01-2023;7:00:00;21-01-2023 7:00;23;20;3;215;7;5;1;1;1;0;0
21-01-2023;8:00:00;21-01-2023 8:00;71;71;0;245;8;5;1;1;1;0;1
21-01-2023;9:00:00;21-01-2023 9:00;107;106;1;283;9;5;1;1;1;0;1
21-01-2023;10:00:00;21-01-2023 10:00;115;113;2;286;10;5;1;1;1;0;1
21-01-2023;11:00:00;21-01-2023 11:00;101;101;0;302;11;5;1;1;1;0;1
21-01-2023;12:00:00;21-01-2023 12:00;129;129;0;324;12;5;1;1;1;0;1
21-01-2023;13:00:00;21-01-2023 13:00;102;102;0;299;13;5;1;1;1;0;1
21-01-2023;14:00:00;21-01-2023 14:00;80;78;2;258;14;5;1;1;1;0;1
21-01-2023;15:00:00;21-01-2023 15:00;78;77;1;339;15;5;1;1;1;0;1
21-01-2023;16:00:00;21-01-2023 16:00;62;60;2;272;16;5;1;1;1;0;1
21-01-2023;17:00:00;21-01-2023 17:00;60;60;0;317;17;5;1;1;1;0;1
21-01-2023;18:00:00;21-01-2023 18:00;58;58;0;300;18;5;1;1;1;0;0
21-01-2023;19:00:00;21-01-2023 19:00;82;82;0;247;19;5;1;1;1;0;0
21-01-2023;20:00:00;21-01-2023 20:00;64;64;0;248;20;5;1;1;1;0;0
21-01-2023;21:00:00;21-01-2023 21:00;89;84;5;242;21;5;1;1;1;0;0
21-01-2023;22:00:00;21-01-2023 22:00;189;111;78;230;22;5;1;1;1;0;0
21-01-2023;23:00:00;21-01-2023 23:00;41;41;0;288;23;5;1;1;1;0;0
22-01-2023;0:00:00;22-01-2023 0:00;20;19;1;346;0;6;1;1;1;0;0
22-01-2023;1:00:00;22-01-2023 1:00;10;10;0;344;1;6;1;1;1;0;0
22-01-2023;2:00:00;22-01-2023 2:00;4;4;0;486;2;6;1;1;1;0;0
22-01-2023;3:00:00;22-01-2023 3:00;5;4;1;414;3;6;1;1;1;0;0
22-01-2023;4:00:00;22-01-2023 4:00;6;5;1;359;4;6;1;1;1;0;0
22-01-2023;5:00:00;22-01-2023 5:00;2;2;0;313;5;6;1;1;1;0;0
22-01-2023;6:00:00;22-01-2023 6:00;3;3;0;498;6;6;1;1;1;0;0
22-01-2023;7:00:00;22-01-2023 7:00;17;16;1;371;7;6;1;1;1;0;0
22-01-2023;8:00:00;22-01-2023 8:00;35;35;0;283;8;6;1;1;1;0;1
22-01-2023;9:00:00;22-01-2023 9:00;64;64;0;310;9;6;1;1;1;0;1
22-01-2023;10:00:00;22-01-2023 10:00;58;58;0;299;10;6;1;1;1;0;1
22-01-2023;11:00:00;22-01-2023 11:00;54;54;0;273;11;6;1;1;1;0;1
22-01-2023;12:00:00;22-01-2023 12:00;83;72;11;315;12;6;1;1;1;0;1
22-01-2023;13:00:00;22-01-2023 13:00;57;57;0;298;13;6;1;1;1;0;1
22-01-2023;14:00:00;22-01-2023 14:00;55;55;0;265;14;6;1;1;1;0;1
22-01-2023;15:00:00;22-01-2023 15:00;29;29;0;288;15;6;1;1;1;0;1
22-01-2023;16:00:00;22-01-2023 16:00;24;24;0;327;16;6;1;1;1;0;1
22-01-2023;17:00:00;22-01-2023 17:00;34;34;0;252;17;6;1;1;1;0;1
22-01-2023;18:00:00;22-01-2023 18:00;35;35;0;328;18;6;1;1;1;0;0
22-01-2023;19:00:00;22-01-2023 19:00;46;46;0;220;19;6;1;1;1;0;0
22-01-2023;20:00:00;22-01-2023 20:00;35;35;0;227;20;6;1;1;1;0;0
22-01-2023;21:00:00;22-01-2023 21:00;53;53;0;255;21;6;1;1;1;0;0
22-01-2023;22:00:00;22-01-2023 22:00;61;61;0;254;22;6;1;1;1;0;0
22-01-2023;23:00:00;22-01-2023 23:00;36;36;0;251;23;6;1;1;1;0;0
23-01-2023;0:00:00;23-01-2023 0:00;20;19;1;213;0;0;0;1;1;0;0
23-01-2023;1:00:00;23-01-2023 1:00;7;7;0;270;1;0;0;1;1;0;0
23-01-2023;2:00:00;23-01-2023 2:00;5;5;0;395;2;0;0;1;1;0;0
23-01-2023;3:00:00;23-01-2023 3:00;4;4;0;308;3;0;0;1;1;0;0
23-01-2023;4:00:00;23-01-2023 4:00;4;4;0;276;4;0;0;1;1;0;0
23-01-2023;5:00:00;23-01-2023 5:00;5;5;0;198;5;0;0;1;1;0;0
23-01-2023;6:00:00;23-01-2023 6:00;7;7;0;142;6;0;0;1;1;0;0
23-01-2023;7:00:00;23-01-2023 7:00;27;27;0;251;7;0;0;1;1;0;0
23-01-2023;8:00:00;23-01-2023 8:00;118;117;1;240;8;0;0;1;1;0;1
23-01-2023;9:00:00;23-01-2023 9:00;143;143;0;267;9;0;0;1;1;0;1
23-01-2023;10:00:00;23-01-2023 10:00;202;202;0;344;10;0;0;1;1;0;1
23-01-2023;11:00:00;23-01-2023 11:00;212;212;0;308;11;0;0;1;1;0;1
23-01-2023;12:00:00;23-01-2023 12:00;193;192;1;274;12;0;0;1;1;0;1
23-01-2023;13:00:00;23-01-2023 13:00;167;167;0;332;13;0;0;1;1;0;1
23-01-2023;14:00:00;23-01-2023 14:00;226;218;8;273;14;0;0;1;1;0;1
23-01-2023;15:00:00;23-01-2023 15:00;187;185;2;291;15;0;0;1;1;0;1
23-01-2023;16:00:00;23-01-2023 16:00;183;182;1;297;16;0;0;1;1;0;1
23-01-2023;17:00:00;23-01-2023 17:00;198;198;0;289;17;0;0;1;1;0;1
23-01-2023;18:00:00;23-01-2023 18:00;171;170;1;311;18;0;0;1;1;0;0
23-01-2023;19:00:00;23-01-2023 19:00;143;139;4;301;19;0;0;1;1;0;0
23-01-2023;20:00:00;23-01-2023 20:00;130;128;2;236;20;0;0;1;1;0;0
23-01-2023;21:00:00;23-01-2023 21:00;178;172;6;244;21;0;0;1;1;0;0
23-01-2023;22:00:00;23-01-2023 22:00;147;144;3;238;22;0;0;1;1;0;0
23-01-2023;23:00:00;23-01-2023 23:00;83;82;1;267;23;0;0;1;1;0;0
24-01-2023;0:00:00;24-01-2023 0:00;67;29;38;234;0;1;0;1;1;0;0
24-01-2023;1:00:00;24-01-2023 1:00;38;22;16;285;1;1;0;1;1;0;0
24-01-2023;2:00:00;24-01-2023 2:00;11;11;0;227;2;1;0;1;1;0;0
24-01-2023;3:00:00;24-01-2023 3:00;9;8;1;221;3;1;0;1;1;0;0
24-01-2023;4:00:00;24-01-2023 4:00;12;12;0;230;4;1;0;1;1;0;0
24-01-2023;5:00:00;24-01-2023 5:00;9;8;1;229;5;1;0;1;1;0;0
24-01-2023;6:00:00;24-01-2023 6:00;33;28;5;200;6;1;0;1;1;0;0
24-01-2023;7:00:00;24-01-2023 7:00;106;87;19;235;7;1;0;1;1;0;0
24-01-2023;8:00:00;24-01-2023 8:00;248;233;15;275;8;1;0;1;1;0;1
24-01-2023;9:00:00;24-01-2023 9:00;325;307;18;294;9;1;0;1;1;0;1
24-01-2023;10:00:00;24-01-2023 10:00;362;356;6;291;10;1;0;1;1;0;1
24-01-2023;11:00:00;24-01-2023 11:00;381;374;7;293;11;1;0;1;1;0;1
24-01-2023;12:00:00;24-01-2023 12:00;379;333;46;332;12;1;0;1;1;0;1
24-01-2023;13:00:00;24-01-2023 13:00;269;268;1;299;13;1;0;1;1;0;1
24-01-2023;14:00:00;24-01-2023 14:00;247;245;2;321;14;1;0;1;1;0;1
24-01-2023;15:00:00;24-01-2023 15:00;249;249;0;350;15;1;0;1;1;0;1
24-01-2023;16:00:00;24-01-2023 16:00;217;216;1;322;16;1;0;1;1;0;1
24-01-2023;17:00:00;24-01-2023 17:00;235;234;1;377;17;1;0;1;1;0;1
24-01-2023;18:00:00;24-01-2023 18:00;177;177;0;304;18;1;0;1;1;0;0
24-01-2023;19:00:00;24-01-2023 19:00;196;181;15;328;19;1;0;1;1;0;0
24-01-2023;20:00:00;24-01-2023 20:00;188;177;11;306;20;1;0;1;1;0;0
24-01-2023;21:00:00;24-01-2023 21:00;180;174;6;279;21;1;0;1;1;0;0
24-01-2023;22:00:00;24-01-2023 22:00;265;208;57;292;22;1;0;1;1;0;0
24-01-2023;23:00:00;24-01-2023 23:00;82;80;2;269;23;1;0;1;1;0;0
25-01-2023;0:00:00;25-01-2023 0:00;51;26;25;374;0;2;0;1;1;0;0
25-01-2023;1:00:00;25-01-2023 1:00;6;6;0;245;1;2;0;1;1;0;0
25-01-2023;2:00:00;25-01-2023 2:00;3;3;0;455;2;2;0;1;1;0;0
25-01-2023;3:00:00;25-01-2023 3:00;1;1;0;359;3;2;0;1;1;0;0
25-01-2023;5:00:00;25-01-2023 5:00;2;2;0;595;5;2;0;1;1;0;0
25-01-2023;6:00:00;25-01-2023 6:00;9;9;0;353;6;2;0;1;1;0;0
25-01-2023;7:00:00;25-01-2023 7:00;36;33;3;326;7;2;0;1;1;0;0
25-01-2023;8:00:00;25-01-2023 8:00;129;127;2;305;8;2;0;1;1;0;1
25-01-2023;9:00:00;25-01-2023 9:00;197;185;12;336;9;2;0;1;1;0;1
25-01-2023;10:00:00;25-01-2023 10:00;269;253;16;339;10;2;0;1;1;0;1
25-01-2023;11:00:00;25-01-2023 11:00;289;271;18;349;11;2;0;1;1;0;1
25-01-2023;12:00:00;25-01-2023 12:00;250;244;6;358;12;2;0;1;1;0;1
25-01-2023;13:00:00;25-01-2023 13:00;246;235;11;370;13;2;0;1;1;0;1
25-01-2023;14:00:00;25-01-2023 14:00;198;198;0;382;14;2;0;1;1;0;1
25-01-2023;15:00:00;25-01-2023 15:00;216;213;3;310;15;2;0;1;1;0;1
25-01-2023;16:00:00;25-01-2023 16:00;167;167;0;372;16;2;0;1;1;0;1
25-01-2023;17:00:00;25-01-2023 17:00;143;143;0;328;17;2;0;1;1;0;1
25-01-2023;18:00:00;25-01-2023 18:00;175;175;0;331;18;2;0;1;1;0;0
25-01-2023;19:00:00;25-01-2023 19:00;160;159;1;309;19;2;0;1;1;0;0
25-01-2023;20:00:00;25-01-2023 20:00;135;135;0;303;20;2;0;1;1;0;0
25-01-2023;21:00:00;25-01-2023 21:00;115;114;1;310;21;2;0;1;1;0;0
25-01-2023;22:00:00;25-01-2023 22:00;103;100;3;297;22;2;0;1;1;0;0
25-01-2023;23:00:00;25-01-2023 23:00;32;32;0;286;23;2;0;1;1;0;0
26-01-2023;0:00:00;26-01-2023 0:00;14;14;0;247;0;3;0;1;1;0;0
26-01-2023;1:00:00;26-01-2023 1:00;2;2;0;482;1;3;0;1;1;0;0
26-01-2023;2:00:00;26-01-2023 2:00;3;2;1;385;2;3;0;1;1;0;0
26-01-2023;3:00:00;26-01-2023 3:00;1;1;0;538;3;3;0;1;1;0;0
26-01-2023;5:00:00;26-01-2023 5:00;1;1;0;443;5;3;0;1;1;0;0
26-01-2023;6:00:00;26-01-2023 6:00;8;8;0;221;6;3;0;1;1;0;0
26-01-2023;7:00:00;26-01-2023 7:00;32;32;0;263;7;3;0;1;1;0;0
26-01-2023;8:00:00;26-01-2023 8:00;88;88;0;294;8;3;0;1;1;0;1
26-01-2023;9:00:00;26-01-2023 9:00;142;142;0;310;9;3;0;1;1;0;1
26-01-2023;10:00:00;26-01-2023 10:00;186;185;1;314;10;3;0;1;1;0;1
26-01-2023;11:00:00;26-01-2023 11:00;184;183;1;341;11;3;0;1;1;0;1
26-01-2023;12:00:00;26-01-2023 12:00;226;208;18;318;12;3;0;1;1;0;1
26-01-2023;13:00:00;26-01-2023 13:00;199;195;4;350;13;3;0;1;1;0;1
26-01-2023;14:00:00;26-01-2023 14:00;176;176;0;352;14;3;0;1;1;0;1
26-01-2023;15:00:00;26-01-2023 15:00;182;179;3;318;15;3;0;1;1;0;1
26-01-2023;16:00:00;26-01-2023 16:00;194;193;1;347;16;3;0;1;1;0;1
26-01-2023;17:00:00;26-01-2023 17:00;152;148;4;365;17;3;0;1;1;0;1
26-01-2023;18:00:00;26-01-2023 18:00;106;106;0;340;18;3;0;1;1;0;0
26-01-2023;19:00:00;26-01-2023 19:00;98;97;1;311;19;3;0;1;1;0;0
26-01-2023;20:00:00;26-01-2023 20:00;120;119;1;306;20;3;0;1;1;0;0
26-01-2023;21:00:00;26-01-2023 21:00;105;103;2;288;21;3;0;1;1;0;0
